S.No,Store Name,Address,Pincode,Google Pincode,Pincode Match,City,State,Phone,Store Page URL,Place ID,Lat,Long,Google Name,Google Address,Google Lat,Google Long,Business Status,Lookup
518,"Pizza Hut - Nigdi, Pune","No 15 to 17, Kohinoor Arcade, Tilak Chowk, Pradhikaran, Nigdi, Sector 24, Pune, Maharashtra, India",411044,411044,Yes,Pune,Maharashtra,070650 10399,https://restaurants.pizzahut.co.in/pizza-hut-nigdi-sector-24-pizza-delivery-nigdi-sector-24-pune-1366/Home,ChIJNfNnJt-5wjsR72pHuY2NXo4,18.6594569,73.7767741,"Pizza Hut | Nigdi, Pune","Kohinoor Arcade, No 15 to 17, Tilak Chowk, Sector No. 24, Pradhikaran, Nigdi, Pimpri-Chinchwad, Maharashtra 411044, India",18.6594569,73.7767741,OPERATIONAL,place_id
519,"Pizza Hut - PMC, Pune","G5, LG Flr, Phoenix Marketcity Mall, Survey Number 201, Viman Nagar, Pune, Maharashtra, India",411014,411014,Yes,Pune,Maharashtra,089760 73820,https://restaurants.pizzahut.co.in/pizza-hut-viman-nagar-pizza-delivery-viman-nagar-pune-23552/Home,ChIJLeoPcEHBwjsRIXO12jpCLW0,18.5623319,73.9166294,"Pizza Hut | PMC, Pune","G5, LG Flr, Phoenix Marketcity Mall, Survey Number 201, Clover Park, Viman Nagar, Pune, Maharashtra 411014, India",18.5623319,73.91662939999999,OPERATIONAL,place_id
520,"Pizza Hut - Phoenix Market City Mall, Pune","S26, 2nd Flr, Phoenix Market City Mall, Nagar Road, Viman Nagar, Pune, Maharashtra, India",411014,411014,Yes,Pune,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-viman-nagar-pizza-restaurant-viman-nagar-pune-1179/Home,ChIJK8vglSPBwjsRkJvJhYCdyrs,18.5615172,73.9174031,"Pizza Hut | Phoenix Market City Mall, Pune","2nd Flr, Phoenix Market City Mall, S26, Pune - Nagar Rd, Clover Park, Viman Nagar, Pune, Maharashtra 411014, India",18.5615172,73.9174031,OPERATIONAL,place_id
521,"Pizza Hut - Punvale Bazar, Pune","SN 7 & 8, Sai Raj Height, Punvale Bazar,Punawale, Pune, Maharashtra, India",411033,411033,Yes,Pune,Maharashtra,089760 77522,https://restaurants.pizzahut.co.in/pizza-hut-ph-punawale-pizzerias-punawale-pune-289860/Home,ChIJWwnhGD-7wjsRAiNv0M_rg6I,18.639769,73.7381321,"Pizza Hut | Punvale Bazar, Pune","SN 7 & 8, SAI RAJ HEIGHTS, Punvale Bazar, Punawale, Pune, Pimpri-Chinchwad, Maharashtra 411033, India",18.639769,73.7381321,OPERATIONAL,place_id
522,"Pizza Hut - Rainbow Mall Wagholi, Pune","Ground Floor, Rainbow Cross Rd Building, Bakori Phata, Nagar Road, Wagholi, Pune, Maharashtra, India",412207,412207,Yes,Pune,Maharashtra,083769 05216,https://restaurants.pizzahut.co.in/pizza-hut-ph-rainbow-cross-road-wagholi-pizza-restaurant-wagholi-pune-125076/Home,ChIJD0lIU5rFwjsRfr-bsgDFLiU,18.5893957,73.9968066,"Pizza Hut | Rainbow Mall Wagholi, Pune","Ground Floor, Rainbow Cross Rd Building Bakori Phata Nagar, Road, Wagholi, Pune, Maharashtra 412207, India",18.5893957,73.9968066,OPERATIONAL,place_id
523,"Pizza Hut - Sasane Nagar, Pune","Fortune Plaza, Vardhaman Township, Sasane Nagar, Hadapsar, Pune, Maharashtra, India",411028,411028,Yes,Pune,Maharashtra,085888 59604,https://restaurants.pizzahut.co.in/pizza-hut-ph-sasane-nagar-pune-pizzerias-hadapsar-pune-250676/Home,ChIJD3MLqyTrwjsRaUh5dQUvL4U,18.4885329,73.9333289,"Pizza Hut | Sasane Nagar, Pune","Fortune Plaza, Autadwadi Handewadi, Vardhaman Twp, Sasane Nagar, Hadapsar, Pune, Maharashtra 411028, India",18.4885329,73.93332889999999,OPERATIONAL,place_id
524,"Pizza Hut - Seasons Mall, Pune","Unit No T1, SEASONS MALL, Magarpatta Police Station Road, Magarpatta, Hadapsar, Pune, Maharashtra, India",411013,411013,Yes,Pune,Maharashtra,089760 73785,https://restaurants.pizzahut.co.in/pizza-hut-hadapsar-pizza-takeaway-hadapsar-pune-23041/Home,ChIJgQXt_IvBwjsRPgkgHuLKepo,18.5197071,73.9304695,"Pizza Hut | Seasons Mall, Pune","Unit No T1, SEASONS MALL, Magarpatta Police Station Rd, Magarpatta, Hadapsar, Pune, Maharashtra 411013, India",18.5197071,73.9304695,OPERATIONAL,place_id
525,"Pizza Hut - Shankar Kalat Nagar, Pune","Survey No 186, Costa Rica Society, 9 Avenues CHS, Besides, Shankar Kalat Nagar, Wakad, Pune, Maharashtra, India",411057,411057,Yes,Pune,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-shankar-kalat-nagar-pune-in-maharashtra-pune-besides-costa-rica-society-51465/Home,ChIJb6kOFze5wjsRcNKmseekToU,18.600874,73.7644227,"Pizza Hut | Shankar Kalat Nagar, Pune","Survey No 186, Costa Rica Society, 9 Avenues CHS, Besides, Shankar Kalat Nagar, Wakad, Pimpri-Chinchwad, Maharashtra 411057, India",18.600874,73.7644227,OPERATIONAL,place_id
526,"Pizza Hut - Shoppers Orbit Vishrantwadi, Pune","Gr Flr, Shoppers Orbit, Shop No 31/B, Dhanori Road, next Mahalaxmi Complex, Pune, Maharashtra, India",411015,411015,Yes,Pune,Maharashtra,098994 84974,https://restaurants.pizzahut.co.in/pizza-hut-dhanori-road-pizza-restaurant-dhanori-road-pune-105727/Home,ChIJl6zBVW3BwjsRauPXQg8b7CA,18.5704378,73.8786253,"Pizza Hut | Shoppers Orbit Vishrantwadi, Pune","Gr Flr, Shoppers Orbit, Shop No 31/B, Dhanori Rd, next Mahalaxmi Complex, Vishrantwadi, Pune, Maharashtra 411015, India",18.5704378,73.8786253,OPERATIONAL,place_id
527,"Pizza Hut - The Pavilion ( ICC) Mall, Pune","UN 3, PN 403 A1, The Pavillion Mall, Senapati Bapat Nagar,Shivaji Nagar, Near Marriot, Pune, Maharashtra, India",411016,411016,Yes,Pune,Maharashtra,089760 73764,https://restaurants.pizzahut.co.in/pizza-hut-shivaji-nagar-pizza-restaurant-shivaji-nagar-pune-22509/Home,ChIJIcI20XC_wjsRt_V45fOFRgg,18.5335151,73.8276027,"Pizza Hut | The Pavilion ( ICC) Mall, Pune","PN 403 A1, The Pavillion Mall, UN 3, Senapati Bapat Rd, near Marriot, Shivaji Co operative Housing Society, Nagar, Shivajinagar, Pune, Maharashtra 411016, India",18.5335151,73.82760270000001,OPERATIONAL,place_id
528,"Pizza Hut - Undri, Pune","Shop No 14 & 15, Urban Nest, VTP Realty, Undri Chowk, Undri, Pune, Maharashtra, India",412308,411060,No,Pune,Maharashtra,098731 43996,https://restaurants.pizzahut.co.in/pizza-hut-ph-undri-pune-pizza-restaurant-undri-pune-129758/Home,ChIJR7E9kgfrwjsROVs4ugZvTCY,18.4493265,73.912817,"Pizza Hut | Undri, Pune","Shop No 14 & 15, Urban Nest by VTP Group, Chowk, Realty, Undri, Pune, Maharashtra 411060, India",18.4493265,73.91281699999999,OPERATIONAL,place_id
529,"Pizza Hut - VJ Happiness Street Hinjewadi, Pune","Shop No 4 & 5, Ground Floor, Phase 2, VJ Happiness Street, Hinjewadi, Pune, Maharashtra, India",411057,411057,Yes,Pune,Maharashtra,085100 39631,https://restaurants.pizzahut.co.in/pizza-hut-ph-vj-happiness-street-hinjewadi-pizzerias-hinjewadi-pune-200464/Home,ChIJ5wbHoEC7wjsRVCTmYDKwYmU,18.5871553,73.7001928,"Pizza Hut | VJ Happiness Street Hinjewadi, Pune","Shop No 4 & 5, Ground Floor, VJ Happiness Street, Hinjawadi Phase II, Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Maharashtra 411057, India",18.5871553,73.7001928,OPERATIONAL,place_id
530,"Pizza Hut - WTC Kharadi, Pune","WTC F & B No 4, Tower 2, City Hub, Dholepatil Farms Road,Kharadi, Pune, Maharashtra, India",411014,411014,Yes,Pune,Maharashtra,089760 73803,https://restaurants.pizzahut.co.in/pizza-hut-kharadi-pizza-delivery-kharadi-pune-23032/Home,ChIJAQBQ3cTDwjsR6tWwcC4H7Zc,18.553196,73.9481976,"Pizza Hut | WTC Kharadi, Pune","WTC, TOWER-2, City Hub, F & B No 4, Dholepatil Farms Rd, EON Free Zone, Kharadi, Pune, Maharashtra 411014, India",18.553196,73.9481976,OPERATIONAL,place_id
531,"Pizza Hut - WestEnd Mall, Pune","FC 02, 03 & 3A, 2nd Flr, Westend Mall, Aundh, Pune, Maharashtra, India",411007,411067,No,Pune,Maharashtra,089760 73796,https://restaurants.pizzahut.co.in/pizza-hut-aundh-pizza-restaurant-aundh-pune-6147/Home,ChIJR4QPvC-_wjsRuMn6xIc1dH8,18.5616826,73.8067807,"Pizza Hut | WestEnd Mall, Pune","FC 02, 2nd Flr, WESTEND MALL, 03 & 3A, Ward No. 8, Wireless Colony, Aundh, Pune, Maharashtra 411067, India",18.5616826,73.80678069999999,OPERATIONAL,place_id
532,"Pizza Hut - Yashwant Nagar, Pune","Plot No 187, Yashwant Nagar Approach Rd, Yashwant Ngr, Samson Ngr, Talegaon Dabhade, Pune, Maharashtra, India",410507,410507,Yes,Pune,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-yashwant-nagar-pune-in-maharashtra-pune-talegaon-dabhade-52300/Home,ChIJrUi5O6axwjsRkz2CtpTzMwo,18.7377767,73.6742556,"Pizza Hut | Yashwant Nagar, Pune","Plot No 187, Yashwant Nagar Approach Rd, Samson Nagar, Yashwant Nagar, Talegaon Dabhade R, Maharashtra 410507, India",18.7377767,73.6742556,OPERATIONAL,place_id
533,"Pizza Hut - Patrakar Nagar, Sangli","Shop No G4 to 8, Shiv City Centre, Sangli Miraj Road, Walneswadi, Near Collector Bhavan, Sangli, Maharashtra, India",416416,416416,Yes,Sangli,Maharashtra,089760 77299,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-fcd-pizza-restaurant-walneswadi-sangli-125363/Home,ChIJZUDIeb8jwTsRIgHcnWd7Ls0,16.84241,74.61136,"Pizza Hut | Patrakar Nagar, Sangli","Shop No G4 to 8, Shiv City Centre, Sangli - Miraj Rd, near Collector Bhavan, Wanalesawadi, Vishrambag, Sangli Miraj Kupwad, Maharashtra 416416, India",16.84241,74.61135999999999,OPERATIONAL,place_id
534,"Pizza Hut - Nagar Manmad Highway, Shirdi","Hotel Kala Sai, Nagar Manmad Highway, Near Shirdi Police Station, Shirdi, Maharashtra, India",423109,423109,Yes,Shirdi,Maharashtra,086554 07289,https://restaurants.pizzahut.co.in/pizza-hut-ph-shirdi-pizzerias-nagar-manmad-highway-shirdi-298327/Home,ChIJscp4t_Fb3DsR809QyVepP9I,19.7703741,74.4740417,"Pizza Hut | Nagar Manmad Highway, Shirdi","Hotel Kala, Manmad Highway, near Shirdi Police Station, Sai Nagar, Shirdi, Maharashtra 423109, India",19.7703741,74.47404170000001,OPERATIONAL,place_id
535,"Pizza Hut - Saat Rasta, Solapur","No 164, Ashwath Infotech Building, Jawaharlal Housing Society, Keshav Nagar, Near 7 Raasta, Solapur, Maharashtra, India",413002,413001,No,Solapur,Maharashtra,084472 18278,https://restaurants.pizzahut.co.in/pizza-hut-ph-keshav-nagra-solapur-pizza-restaurant-keshav-nagar-solapur-125851/Home,ChIJnQwZg__bxTsRkpOUxl3ayzo,17.6626616,75.9065037,"Pizza Hut | Saat Rasta, Solapur","No 164, Ashwath Infotech Building, near 7 Raasta, Jawaharlal Housing Society, Keshav Nagra, Solapur, Maharashtra 413001, India",17.6626616,75.9065037,OPERATIONAL,place_id
536,"Pizza Hut - Bhayandar West, Mumbai","Shop No 2 to 5, Roop Razat Plaza CHS, Bhayandar West, Thane, Maharashtra, India",401101,401101,Yes,Thane,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-ph-bhayandar-pizza-restaurant-bhayandar-west-thane-132829/Home,ChIJGz6Bnsex5zsRYD8sbKbV7mU,19.294565,72.847328,"Pizza Hut | Bhayandar West, Mumbai","Shop No 2 to 5, ROOP RAJAT PLAZA, CHS, पद्मावती नगर, भायंदर पश्चिम, मिरा भाइंदर, महाराष्ट्र 401101, India",19.294565,72.84732799999999,OPERATIONAL,place_id
537,"Pizza Hut - Boisar, Navi Mumbai","Shop No 9 to 11, Gr Flr, Prestige Apt, Yashwant Srushti, Palghar Road, Boisar, Thane, Maharashtra, India",401501,401501,Yes,Thane,Maharashtra,086556 15989,https://restaurants.pizzahut.co.in/pizza-hut-boisar-pizzerias-boisar-thane-233189/Home,ChIJJf1LEs0f5zsRX5zK5oIBkIg,19.7932225,72.7585345,"Pizza Hut | Boisar, Navi Mumbai","Shop No, Gr Flr, Yashvant Srushti, Prestige Apt, 9 to 11, Palghar Rd, Boisar, Khaira, Maharashtra 401501, India",19.7932225,72.7585345,OPERATIONAL,place_id
538,"Pizza Hut - Cinewonder, Thane, Mumbai","Shop No 7 & 14, Cinewonder Mall, Kapurbavdi, Ghodbunder Road, Thane West, Thane, Maharashtra, India",400607,400601,No,Thane,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-thane-west-pizza-restaurant-thane-west-thane-1148/Home,ChIJGW5_ciHP5zsRQuZsQ4zoILw,19.22132,72.9772674,"Pizza Hut | Cinewonder, Thane, Mumbai","Shop No 7 & 14, Cinewonder Mall, Kapurbavdi, Ghodbunder Rd, Kapurbawdi, Thane West, Thane, Maharashtra 400601, India",19.22132,72.9772674,OPERATIONAL,place_id
539,"Pizza Hut - Delta Garden Mira Road, Mumbai","SN 9 & 10, Delta Green, C Wing, Mira gao, Siddhi Vinayak Nagar, Mira Bhayandar, Opposite MBMC Water Tank, Thane, Maharashtra, India",401107,401107,Yes,Thane,Maharashtra,095820 79623,https://restaurants.pizzahut.co.in/pizza-hut-ph-delta-garden-mira-road-pizza-restaurant-mira-bhayandar-thane-108232/Home,ChIJv80wFyux5zsRw9x9Vyvv3os,19.284895,72.8677829,"Pizza Hut | Delta Garden Mira Road, Mumbai","SN 9 & 10, Delta Green, C Wing, Mira gao Siddhi, opposite MBMC Water Tank, Vinayak Nagar, Mira Road East, Mira Bhayandar, Maharashtra 401107, India",19.284895,72.8677829,OPERATIONAL,place_id
540,"Pizza Hut - Dombivli East, Thane","SN 16, 3rd Flr, Food Court, Xperia Mall, Kalyan Shil Road,Palava,Dombivli East, Near Mc D, Thane, Maharashtra, India",421204,421204,Yes,Thane,Maharashtra,086556 16156,https://restaurants.pizzahut.co.in/pizza-hut-dombivli-east-pizza-restaurant-dombivli-east-thane-6823/Home,ChIJb8_OJu-_5zsRGoiD0rXcB_A,19.1650109,73.0744835,"Pizza Hut | Dombivli East, Thane","3rd Flr, Food Court, Xperia Mall, SN 16, Kalyan - Shilphata Rd, near Mc D, Palava City, Casa Bella Gold, Dombivli East, Thane, Kalyan, Maharashtra 421204, India",19.1650109,73.0744835,OPERATIONAL,place_id
541,"Pizza Hut - Florence Kasarvadavli, Thane","No 2 to 5, Florence Satguru Life Spaces, Kasarvadavali, Ghodbunder Road, Thane, Maharashtra, India",400615,400615,Yes,Thane,Maharashtra,086556 15988,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-florence-kasarvadavli-pizzerias-ghodbunder-road-thane-233188/Home,ChIJ4czAIBC75zsRi1bzJL0sehQ,19.2710701,72.9670201,"Pizza Hut | Florence Kasarvadavli, Thane","No 2 to 5, Florence Satguru Life Spaces, Ghodbunder Rd, Kasarvadavali, Thane West, Thane, Maharashtra 400615, India",19.2710701,72.9670201,OPERATIONAL,place_id
542,"Pizza Hut - Ghansoli Navi, Mumbai","Shop No 17 & 18, Sunberry, Plot No 26, Sector 8, Thane, Maharashtra, India",400701,400701,Yes,Thane,Maharashtra,089296 48046,https://restaurants.pizzahut.co.in/pizza-hut-ph-ghansoli-navi-mumbai-pizza-restaurant-sector-8-thane-125366/Home,ChIJxYIF8c7B5zsRAL1dWyf2HRI,19.1177338,72.9963236,"Pizza Hut | Ghansoli Navi, Mumbai","Shop No 17 & 18, Sunberry, Plot No 26, Sector 8, Jijamata Nagar, Ghansoli, Thane, Navi Mumbai, Maharashtra 400701, India",19.1177338,72.9963236,OPERATIONAL,place_id
543,"Pizza Hut - Gharivali, Thane","71 to 73, GF, R Galleria, Runwal Garden, Kalyan Shil Rd, Gharivali, Dombivali East, Thane, Maharashtra, India",400612,421204,No,Thane,Maharashtra,086558 41196,https://restaurants.pizzahut.co.in/pizza-hut-ph-runwal-garden-dombivali-pizza-restaurant-dombivali-east-thane-305577/Home,ChIJI9RuIwCV5zsRgbuv75gEnqk,19.1836461,73.0895093,"Pizza Hut | Gharivali, Thane","71 to 73, GF, R Galleria, Runwal Garden Kalyan Shil Rd, Gharivali, Dombivli, Bhadra Nagar, Dombivli East, Thane, Kalyan, Maharashtra 421204, India",19.1836461,73.0895093,OPERATIONAL,place_id
544,"Pizza Hut - Indira Nagar Kalyan West, Mumbai","Shop No 8/43, Birla College Campus Road, Gauripada, Kalyan, Opposite Birla College, Thane, Maharashtra, India",421301,421301,Yes,Thane,Maharashtra,089292 51686,https://restaurants.pizzahut.co.in/pizza-hut-ph-guripada-kalyan-west-pizza-restaurant-kalyan-thane-317137/Home,ChIJ4boSz2SV5zsRsoJHTH5WlM0,19.2468148,73.1461738,"Pizza Hut | Indira Nagar Kalyan West, Mumbai","Shop No 8, 43, Birla College Campus Rd, opposite Birla College, Gauripada, Kalyan, Maharashtra 421301, India",19.2468148,73.1461738,OPERATIONAL,place_id
545,"Pizza Hut - Korum Mall, Thane, Mumbai","2nd Floor, Korum Mall, Samata Nagar, Near Eastern Express HW, Thane, Maharashtra, India",400601,400606,No,Thane,Maharashtra,089768 84857,https://restaurants.pizzahut.co.in/pizza-hut-samata-nagar-pizza-restaurant-samata-nagar-thane-6822/Home,ChIJ5fv3vKe55zsREdFTTA1xHbM,19.2029992,72.9649691,"Pizza Hut | Korum Mall, Thane, Mumbai","2nd, Korum Mall, near Eastern Express, Samata Nagar, HW, Thane, Maharashtra 400606, India",19.2029992,72.96496909999999,OPERATIONAL,place_id
546,"Pizza Hut - Metro Junction Mall Kalyan, Thane","Unit No S7, 2nd Flr, Metro Junction Mall, Kalyan Shilphata Rd, Netivali, Kalyan, Thane, Maharashtra, India",421306,421306,Yes,Thane,Maharashtra,089768 84889,https://restaurants.pizzahut.co.in/pizza-hut-metro-junction-mall-pizzerias-kalyan-kalyan-92327/Home,ChIJw3xXqU-V5zsROBeKByMPJFw,,,"Pizza Hut | Metro Junction Mall Kalyan, Thane","Unit No S7, 2nd, Metro Junction Mall, Kalyan - Shilphata Rd, Netivali, Lokgram, Kalyan, Maharashtra 421306, India",19.2296025,73.12354959999999,OPERATIONAL,text search
547,"Pizza Hut - Mira Road, Mumbai","No 14, 16 E Wing, Latif Park, Mira Bhayander Rd, Thane, Maharashtra, India",401107,401107,Yes,Thane,Maharashtra,070650 10699,https://restaurants.pizzahut.co.in/pizza-hut-mira-bhayander-rd-pizza-delivery-mira-bhayander-rd-thane-1363/Home,ChIJWWturUaw5zsRiGbNRxX9QX4,19.2859896,72.8689271,"Pizza Hut | Mira Road, Mumbai","16 E Wing, Latif Park, No 14, Mira Bhayander Link Rd, Chandan Shanti, Mira Road East, Mira Bhayandar, Maharashtra 401107, India",19.2859896,72.86892710000001,OPERATIONAL,place_id
548,"Pizza Hut - The Walk, Thane West, Mumbai","Shop No 101/102, The Walk, Hiranandani Estate Road, Patlipada, Thane, Maharashtra, India",400607,400607,Yes,Thane,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-patlipada-pizza-restaurant-patlipada-thane-22507/Home,ChIJhVkZ2Yy75zsRS_HZZF2Ibn0,19.2558102,72.9839752,"Pizza Hut | The Walk, Thane West, Mumbai","Shop No 101/102, The Walk, Hiranandani Estate Rd, Patlipada, Thane West, Thane, Maharashtra 400607, India",19.2558102,72.9839752,OPERATIONAL,place_id
549,"Pizza Hut - Vasai West, Thane","Shop No 5, Ground Floor, Padmaraj CHS, 100 Feet Road, Vasai West, Opposite St Francis High School, Thane, Maharashtra, India",401202,401202,Yes,Thane,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-vasai-west-thane-in-maharashtra-thane-opposite-st-francis-high-school-26689/Home,ChIJ1-vVQ8yv5zsR9sP3p_Cw0eg,19.3835359,72.8209789,"Pizza Hut | Vasai West, Thane","Shop No 5, Ground Floor, Padmaraj CHS, 100 Feet Rd, opposite St Francis High School, Navghar, Vasai West, Thane, Vasai-Virar, Maharashtra 401202, India",19.3835359,72.8209789,OPERATIONAL,place_id
550,"Pizza Hut - Vasai West Malonde, Mumbai","Shop No 14 & 15, Emerald Building, Malonde, GG College Road, Vasai West, Vasai, Maharashtra, India",401201,401201,Yes,Vasai,Maharashtra,097114 21150,https://restaurants.pizzahut.co.in/pizza-hut-ph-koliwada-vasai-west-pizzerias-vasai-west-vasai-189114/Home,ChIJnwgJvHuv5zsReGWd-9WmU8g,19.3434064,72.8070112,"Pizza Hut | Vasai West Malonde, Mumbai","Shop No 14 & 15, Emerald Building Malonde, GG College Rd, Koliwada, Vasai West, Vasai-Virar, Maharashtra 401201, India",19.3434064,72.80701119999999,OPERATIONAL,place_id
551,"Pizza Hut - Capital Mall Nalasopara, Mumbai","No TF17, 3rd Floor, The Capital Mall, VVMC, Nalasopara East, Virar, Maharashtra, India",401203,401203,Yes,Virar,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-mumbai-pizza-restaurant-nalasopara-east-virar-174830/Home,ChIJc15Ojwmp5zsRKT8nvRwR9qs,19.407421,72.822021,"Pizza Hut | Capital Mall Nalasopara, Mumbai","3rd Floor, The Capital, No TF17, Mall VVMC, Nala Sopara, Yashvant Viva Twp, Nalasopara East, Vasai-Virar, Maharashtra 401203, India",19.407421,72.82202099999999,OPERATIONAL,place_id
552,"Pizza Hut - Nallasopara West, Virar","GF, Oakwood, No 3, West, Sriprastha, Nalasopara West, Virar, Maharashtra, India",401203,401203,Yes,Virar,Maharashtra,086556 89206,https://restaurants.pizzahut.co.in/pizza-hut-oakwood-nallasopara-west-pizzerias-nallasopara-west-virar-262492/Home,ChIJufz2Qyep5zsRv9wjg8vuybs,19.4236904,72.8083188,"Pizza Hut | Nallasopara West, Virar","GF, Oakwood, 3, West, Nala Sopara, Sriprastha, Nalasopara West, Vasai-Virar, Maharashtra 401203, India",19.4236904,72.8083188,OPERATIONAL,place_id
553,"Pizza Hut - Virar East, Mumbai","Vidya Sadan Society, Nana Nani Park, Manvelpada Road, Virar, Virar, Maharashtra, India",401305,401305,Yes,Virar,Maharashtra,085888 17932,https://restaurants.pizzahut.co.in/pizza-hut-ph-virar-east-virar-pizzerias-virar-virar-247708/Home,ChIJecmfXFSp5zsRYR9QfQIjXXk,19.4480909,72.818055,"Pizza Hut | Virar East, Mumbai","Vidya Sadan Society, Nana Nani Park, Virar East Railway Sation Rd, Ekvira Darshan, Virar East, Vasai-Virar, Maharashtra 401305, India",19.4480909,72.818055,OPERATIONAL,place_id
554,"Pizza Hut - Virar West, Mumbai","Ground Floor, DK Plaza, Vasai,Palghar, Virar West, Opposite Mcdonald, Virar, Maharashtra, India",401303,401303,Yes,Virar,Maharashtra,089768 84851,https://restaurants.pizzahut.co.in/pizza-hut-virar-west-pizza-restaurant-virar-west-virar-64000/Home,ChIJca-NV-2p5zsR8AYuDwYcP8U,19.4637754,72.805001,"Pizza Hut | Virar West, Mumbai","Ground Floor, DK Plaza, Vasai, opposite Mcdonald, Y K Nagar, Virar West, Vasai-Virar, Maharashtra 401303, India",19.4637754,72.80500099999999,OPERATIONAL,place_id
555,"Pizza Hut - Urich Mall, Wardha","Shop No 1, Gr Flr, Urich Mall, Aarti Talkis Square, Nagpur Road, Opposite Indira Gandhi Putla, Wardha, Maharashtra, India",442001,442001,Yes,Wardha,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-ph-urich-mall-wardha-pizza-restaurant-nagpur-road-wardha-305358/Home,ChIJ4TvfTwB_1DsRTlSr2Ui82ew,20.7489441,78.6054825,"Pizza Hut | Urich Mall, Wardha","Shop No 1, Gr Flr, Urich Mall, Aarti Talkis Square, Nagpur Rd, opposite Indira Gandhi Putla, Sudampuri, Wardha, Maharashtra 442001, India",20.7489441,78.6054825,OPERATIONAL,place_id
556,"Pizza Hut - Singjamai, Imphal","Ground Floor, Moiranglhom, Near Shyamasakhi High School, Imphal, Manipur, India",795001,795001,Yes,Imphal,Manipur,089290 35781,https://restaurants.pizzahut.co.in/pizza-hut-ph-singjimai-imphal-pizza-restaurant-moiranglhom-imphal-180176/Home,ChIJ84y_BgQnSTcRLUPVuJPPgag,24.7940025,93.9416546,"Pizza Hut | Singjamai, Imphal","Moiranglhom, Ground Floor, near Shyamasakhi High School, Sanakhwa Yaima Kollup, Imphal, Manipur 795001, India",24.7940025,93.9416546,OPERATIONAL,place_id
557,"Pizza Hut - Airport Road, Imphal","Ground Floor, Urban Square, Tiddim Road, Opposite International Airport, Imphal East, Manipur, India",795140,795140,Yes,Imphal East,Manipur,085539 82738,https://restaurants.pizzahut.co.in/pizza-hut-ph-airport-road-imphal-pizza-restaurant-tiddim-road-imphal-east-130398/Home,ChIJQa4qK8kpSTcRa96lN0wbhx8,24.7697251,93.9005595,"Pizza Hut | Airport Road, Imphal","Ground Floor, Urban Square, Tiddim Rd, opposite International Airport, Imphal, Lamjaotongba, Manipur 795140, India",24.7697251,93.9005595,OPERATIONAL,place_id
558,"Pizza Hut - JM Towers, Shillong","1st Floor, JM Tower, Police Bazaar, Shillong, Meghalaya, India",793001,793001,Yes,Shillong,Meghalaya,070650 11187,https://restaurants.pizzahut.co.in/pizza-hut-police-bazaar-pizza-restaurant-police-bazaar-shillong-1336/Home,ChIJS-ynYpJ-UDcRYdXGwPdBQZk,25.5767219,91.8812388,"Pizza Hut | JM Towers, Shillong","1st Floor, JM Tower, Police Bazar, Shillong, Meghalaya 793001, India",25.5767219,91.8812388,OPERATIONAL,place_id
